image_path,dataset_source,split,folder_label,super_label,is_skin,image_quality,brightness_mean,contrast_std,width,height,needs_review,label_source,label_status,human_verified
archive/HAM10000_images_part_2/ISIC_0033014.jpg,archive,ham10000,nv,benign_tumor,yes,fair,154.26,20.81,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033017.jpg,archive,ham10000,mel,malignant_or_precancerous,yes,fair,134.33,22.64,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033018.jpg,archive,ham10000,nv,benign_tumor,yes,fair,173.19,23.48,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033019.jpg,archive,ham10000,bcc,malignant_or_precancerous,yes,fair,180.36,23.01,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033020.jpg,archive,ham10000,bcc,malignant_or_precancerous,yes,fair,187.04,20.77,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033028.jpg,archive,ham10000,nv,benign_tumor,yes,fair,139.34,18.40,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033036.jpg,archive,ham10000,nv,benign_tumor,yes,fair,205.56,43.28,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033037.jpg,archive,ham10000,mel,malignant_or_precancerous,yes,fair,169.13,24.07,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033042.jpg,archive,ham10000,mel,malignant_or_precancerous,yes,fair,157.08,24.18,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033051.jpg,archive,ham10000,mel,malignant_or_precancerous,yes,fair,113.29,25.11,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033058.jpg,archive,ham10000,nv,benign_tumor,yes,fair,149.38,19.75,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033060.jpg,archive,ham10000,bkl,benign_tumor,yes,fair,155.79,24.01,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033064.jpg,archive,ham10000,nv,benign_tumor,yes,poor,133.24,16.39,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033078.jpg,archive,ham10000,nv,benign_tumor,yes,fair,161.54,19.50,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033093.jpg,archive,ham10000,nv,benign_tumor,yes,fair,163.15,21.30,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033096.jpg,archive,ham10000,nv,benign_tumor,yes,poor,158.73,16.41,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033097.jpg,archive,ham10000,nv,benign_tumor,yes,fair,181.34,18.36,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033098.jpg,archive,ham10000,nv,benign_tumor,yes,fair,192.04,21.43,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033105.jpg,archive,ham10000,nv,benign_tumor,yes,fair,192.78,24.44,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033107.jpg,archive,ham10000,nv,benign_tumor,yes,fair,149.76,19.56,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033109.jpg,archive,ham10000,nv,benign_tumor,yes,fair,164.91,19.00,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033115.jpg,archive,ham10000,nv,benign_tumor,yes,fair,152.91,21.61,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033118.jpg,archive,ham10000,nv,benign_tumor,yes,poor,168.17,16.62,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033126.jpg,archive,ham10000,nv,benign_tumor,yes,poor,158.33,17.48,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033132.jpg,archive,ham10000,nv,benign_tumor,yes,fair,145.91,23.83,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033136.jpg,archive,ham10000,nv,benign_tumor,yes,fair,147.54,21.81,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033137.jpg,archive,ham10000,nv,benign_tumor,yes,fair,157.83,25.91,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033139.jpg,archive,ham10000,nv,benign_tumor,yes,fair,134.75,21.16,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033145.jpg,archive,ham10000,nv,benign_tumor,yes,fair,158.38,19.14,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033146.jpg,archive,ham10000,bcc,malignant_or_precancerous,yes,poor,172.00,16.91,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033148.jpg,archive,ham10000,nv,benign_tumor,yes,fair,164.74,24.31,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033151.jpg,archive,ham10000,akiec,malignant_or_precancerous,yes,fair,146.94,20.38,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033152.jpg,archive,ham10000,mel,malignant_or_precancerous,yes,fair,189.42,21.93,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033168.jpg,archive,ham10000,nv,benign_tumor,yes,fair,142.68,22.41,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033169.jpg,archive,ham10000,bkl,benign_tumor,yes,fair,150.25,23.28,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033170.jpg,archive,ham10000,nv,benign_tumor,yes,fair,145.08,21.71,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033173.jpg,archive,ham10000,nv,benign_tumor,yes,fair,162.26,18.20,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033180.jpg,archive,ham10000,mel,malignant_or_precancerous,yes,poor,171.34,17.22,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033181.jpg,archive,ham10000,nv,benign_tumor,yes,poor,169.56,15.78,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033182.jpg,archive,ham10000,nv,benign_tumor,yes,fair,139.66,20.09,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033183.jpg,archive,ham10000,mel,malignant_or_precancerous,yes,fair,147.93,21.48,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033187.jpg,archive,ham10000,nv,benign_tumor,yes,fair,166.49,20.35,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033189.jpg,archive,ham10000,nv,benign_tumor,yes,fair,147.34,19.23,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033196.jpg,archive,ham10000,mel,malignant_or_precancerous,yes,fair,178.08,22.82,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033199.jpg,archive,ham10000,bkl,benign_tumor,yes,fair,156.65,24.28,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033201.jpg,archive,ham10000,bkl,benign_tumor,yes,fair,153.43,18.52,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033203.jpg,archive,ham10000,bcc,malignant_or_precancerous,yes,fair,193.20,21.26,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033205.jpg,archive,ham10000,bcc,malignant_or_precancerous,yes,poor,194.99,15.82,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033207.jpg,archive,ham10000,nv,benign_tumor,yes,fair,147.15,21.22,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033208.jpg,archive,ham10000,nv,benign_tumor,yes,fair,172.81,21.05,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033210.jpg,archive,ham10000,nv,benign_tumor,yes,fair,142.56,21.15,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033211.jpg,archive,ham10000,nv,benign_tumor,yes,fair,154.59,22.98,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033219.jpg,archive,ham10000,nv,benign_tumor,yes,fair,154.28,23.74,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033221.jpg,archive,ham10000,nv,benign_tumor,yes,fair,161.17,24.72,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033222.jpg,archive,ham10000,nv,benign_tumor,yes,fair,159.29,23.37,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033224.jpg,archive,ham10000,nv,benign_tumor,yes,fair,152.84,25.09,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033225.jpg,archive,ham10000,nv,benign_tumor,yes,fair,141.09,25.16,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033229.jpg,archive,ham10000,nv,benign_tumor,yes,fair,155.36,22.06,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033230.jpg,archive,ham10000,vasc,vascular,yes,fair,182.48,25.49,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033233.jpg,archive,ham10000,nv,benign_tumor,yes,poor,155.15,14.39,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033236.jpg,archive,ham10000,nv,benign_tumor,yes,fair,143.84,22.57,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033237.jpg,archive,ham10000,nv,benign_tumor,yes,fair,147.10,20.52,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033242.jpg,archive,ham10000,nv,benign_tumor,yes,poor,159.27,16.82,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033244.jpg,archive,ham10000,nv,benign_tumor,yes,fair,139.76,20.52,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033246.jpg,archive,ham10000,bkl,benign_tumor,yes,fair,149.77,24.89,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033251.jpg,archive,ham10000,nv,benign_tumor,yes,fair,170.13,19.69,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033260.jpg,archive,ham10000,bkl,benign_tumor,yes,fair,142.21,24.93,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033263.jpg,archive,ham10000,nv,benign_tumor,yes,fair,158.80,21.98,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033265.jpg,archive,ham10000,nv,benign_tumor,yes,fair,157.25,20.78,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033266.jpg,archive,ham10000,nv,benign_tumor,yes,fair,135.51,20.51,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033272.jpg,archive,ham10000,mel,malignant_or_precancerous,yes,poor,154.37,17.05,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033273.jpg,archive,ham10000,nv,benign_tumor,yes,poor,189.33,17.29,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033277.jpg,archive,ham10000,nv,benign_tumor,yes,poor,171.72,17.91,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033278.jpg,archive,ham10000,mel,malignant_or_precancerous,yes,fair,141.12,22.31,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033279.jpg,archive,ham10000,mel,malignant_or_precancerous,yes,fair,143.82,22.30,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033282.jpg,archive,ham10000,nv,benign_tumor,yes,poor,156.96,14.75,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033285.jpg,archive,ham10000,nv,benign_tumor,yes,fair,147.75,23.78,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033295.jpg,archive,ham10000,akiec,malignant_or_precancerous,yes,poor,167.76,13.87,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033297.jpg,archive,ham10000,nv,benign_tumor,yes,poor,170.11,16.79,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033301.jpg,archive,ham10000,bcc,malignant_or_precancerous,yes,fair,147.34,22.16,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033303.jpg,archive,ham10000,nv,benign_tumor,yes,poor,158.89,16.78,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033306.jpg,archive,ham10000,bkl,benign_tumor,yes,fair,155.00,24.60,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033307.jpg,archive,ham10000,bkl,benign_tumor,yes,fair,148.40,22.32,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033309.jpg,archive,ham10000,nv,benign_tumor,yes,fair,168.72,20.78,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033325.jpg,archive,ham10000,mel,malignant_or_precancerous,yes,fair,150.39,21.09,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033328.jpg,archive,ham10000,nv,benign_tumor,yes,fair,179.29,23.53,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033330.jpg,archive,ham10000,nv,benign_tumor,yes,fair,156.44,23.18,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033332.jpg,archive,ham10000,nv,benign_tumor,yes,poor,178.60,11.04,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033334.jpg,archive,ham10000,nv,benign_tumor,yes,poor,177.67,15.86,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033335.jpg,archive,ham10000,nv,benign_tumor,yes,fair,139.20,24.46,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033336.jpg,archive,ham10000,mel,malignant_or_precancerous,yes,fair,145.06,22.78,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033343.jpg,archive,ham10000,nv,benign_tumor,yes,fair,172.88,18.07,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033344.jpg,archive,ham10000,mel,malignant_or_precancerous,yes,fair,147.90,23.41,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033346.jpg,archive,ham10000,nv,benign_tumor,yes,fair,152.50,20.64,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033349.jpg,archive,ham10000,vasc,vascular,yes,fair,162.98,18.79,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033353.jpg,archive,ham10000,nv,benign_tumor,yes,poor,165.84,14.93,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033356.jpg,archive,ham10000,nv,benign_tumor,yes,poor,161.45,15.31,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033358.jpg,archive,ham10000,akiec,malignant_or_precancerous,yes,fair,168.98,21.03,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033370.jpg,archive,ham10000,nv,benign_tumor,yes,fair,149.21,22.02,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033372.jpg,archive,ham10000,bcc,malignant_or_precancerous,yes,fair,154.13,19.77,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033373.jpg,archive,ham10000,nv,benign_tumor,yes,fair,158.98,19.92,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033378.jpg,archive,ham10000,bkl,benign_tumor,yes,fair,146.42,19.91,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033387.jpg,archive,ham10000,mel,malignant_or_precancerous,yes,fair,172.64,22.58,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033391.jpg,archive,ham10000,bkl,benign_tumor,yes,fair,169.65,20.31,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033396.jpg,archive,ham10000,nv,benign_tumor,yes,fair,165.77,23.90,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033397.jpg,archive,ham10000,bkl,benign_tumor,yes,fair,146.58,20.04,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033400.jpg,archive,ham10000,bkl,benign_tumor,yes,poor,152.08,15.92,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033401.jpg,archive,ham10000,bkl,benign_tumor,yes,poor,166.38,17.80,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033402.jpg,archive,ham10000,nv,benign_tumor,yes,fair,164.77,25.14,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033411.jpg,archive,ham10000,nv,benign_tumor,yes,poor,159.57,15.91,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033413.jpg,archive,ham10000,akiec,malignant_or_precancerous,yes,fair,166.00,19.61,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033414.jpg,archive,ham10000,bkl,benign_tumor,yes,poor,154.05,17.20,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033415.jpg,archive,ham10000,mel,malignant_or_precancerous,yes,fair,148.95,22.66,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033417.jpg,archive,ham10000,nv,benign_tumor,yes,fair,158.84,23.64,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033421.jpg,archive,ham10000,nv,benign_tumor,yes,fair,186.49,23.89,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033423.jpg,archive,ham10000,nv,benign_tumor,yes,fair,176.72,19.67,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033424.jpg,archive,ham10000,mel,malignant_or_precancerous,yes,fair,168.09,18.07,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033435.jpg,archive,ham10000,nv,benign_tumor,yes,fair,151.82,25.74,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033448.jpg,archive,ham10000,nv,benign_tumor,yes,poor,152.33,17.80,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033449.jpg,archive,ham10000,bkl,benign_tumor,yes,fair,155.93,23.45,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033453.jpg,archive,ham10000,bkl,benign_tumor,yes,fair,153.58,21.13,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033456.jpg,archive,ham10000,akiec,malignant_or_precancerous,yes,fair,150.07,22.84,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033461.jpg,archive,ham10000,nv,benign_tumor,yes,fair,153.47,19.98,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033465.jpg,archive,ham10000,bkl,benign_tumor,yes,fair,161.89,18.40,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033480.jpg,archive,ham10000,bkl,benign_tumor,yes,fair,147.60,18.42,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033482.jpg,archive,ham10000,bkl,benign_tumor,yes,fair,150.52,20.26,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033485.jpg,archive,ham10000,mel,malignant_or_precancerous,yes,fair,154.39,21.09,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033491.jpg,archive,ham10000,bkl,benign_tumor,yes,poor,165.71,13.11,600,450,no,ham10000_metadata,auto_complete,no
archive/HAM10000_images_part_2/ISIC_0033499.jpg,archive,ham10000,bcc,malignant_or_precancerous,yes,fair,172.77,24.58,600,450,no,ham10000_metadata,auto_complete,no
